Strain,Media,Run,Condition,AUC_blanksub,MaxGR,0,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,10.25,10.5,10.75,11,11.25,11.5,11.75,12,12.25,12.5,12.75,13,13.25,13.5,13.75,14,14.25,14.5,14.75,15,15.25,15.5,15.75,16,16.25,16.5,16.75,17,17.25,17.5,17.75,18,18.25,18.5,18.75,19,19.25,19.5,19.75,20,20.25,20.5,20.75,21,21.25,21.5,21.75,22,22.25,22.5,22.75,23,23.25,23.5,23.75,24,24.25,24.5
GN02165,M9,1,Carb,4.48649505,0.297208318,0.007692246,0.007942798,0.008368362,0.009117084,0.010492162,0.012327431,0.014759745,0.017880837,0.021765236,0.026397302,0.031473012,0.036683661,0.041797306,0.047123239,0.052697604,0.058738128,0.066712402,0.07299613,0.078787105,0.084100317,0.08955043,0.093782493,0.100265606,0.107751365,0.115819675,0.123916409,0.132049195,0.140353225,0.148368679,0.156436928,0.164347954,0.172104833,0.179697673,0.187192442,0.194570318,0.201803527,0.208885064,0.215730635,0.222477308,0.228946783,0.235094406,0.2409906,0.246410651,0.251367365,0.25561761,0.258140746,0.26116911,0.263908776,0.268006252,0.269385244,0.27177746,0.272816204,0.273562128,0.271469794,0.271657201,0.271018985,0.26977083,0.267923318,0.266261093,0.264088348,0.262066916,0.260134676,0.257858142,0.255528491,0.252878018,0.250490451,0.247800344,0.245957049,0.24487773,0.243213416,0.242381451,0.240596869,0.238426407,0.235472066,0.234197051,0.231213011,0.229219775,0.227852942,0.226298003,0.223943841,0.222542639,0.221346663,0.219671632,0.218549316,0.217942316,0.216829315,0.21556727,0.21466077,0.213669487,0.212475728,0.211645902,0.211215374,0.210576871,0.210401343,0.209897982,0.209460033,0.208597391,0.208322849,0.207416035
GN02175,M9,1,Carb,3.82689195,0.347090167,0.006501513,0.006823967,0.00693973,0.007320109,0.007954227,0.009425055,0.011281891,0.014192233,0.017935285,0.023193077,0.02859798,0.034381104,0.040506398,0.046600246,0.05277268,0.058899995,0.065261611,0.071115323,0.076903709,0.082490512,0.088429104,0.094400883,0.100701425,0.107324867,0.11390611,0.120357399,0.126413502,0.132648203,0.138512659,0.144133399,0.149368441,0.154578462,0.159470884,0.163898275,0.168060914,0.172061816,0.175777616,0.179293905,0.182573261,0.185677334,0.188520165,0.191491913,0.193958163,0.196382712,0.198614338,0.199634232,0.20143914,0.203028537,0.206666052,0.207820726,0.210275622,0.211224414,0.212678818,0.211659363,0.213242415,0.21397984,0.214747081,0.214819005,0.213105399,0.212578284,0.212356843,0.211992551,0.211681529,0.213136635,0.212742064,0.212312592,0.211927383,0.211301653,0.211585631,0.210887425,0.210382069,0.209477741,0.208740008,0.207156453,0.206919598,0.205706084,0.204521259,0.203796867,0.202410176,0.200597552,0.199011955,0.197770387,0.195937304,0.194556874,0.193332925,0.192114976,0.190803268,0.189481711,0.188172072,0.186812431,0.18585577,0.18519364,0.184593456,0.184133608,0.183398927,0.183173449,0.182068796,0.18165833,0.181130484
GN02215,M9,1,Carb,3.280757908,0.310798068,0.005560533,0.00550935,0.005575638,0.005470522,0.006121437,0.00700123,0.00816046,0.009554386,0.011517972,0.013998753,0.017252426,0.020886745,0.025683669,0.030644236,0.035600349,0.041772868,0.047417983,0.052487511,0.056750329,0.061454544,0.06496422,0.06938613,0.073833071,0.079350154,0.084779997,0.090170415,0.095456545,0.100767709,0.105929762,0.110871951,0.115642768,0.120214492,0.124583494,0.128724414,0.132733883,0.136678209,0.140167175,0.143752921,0.147123209,0.150427453,0.153210377,0.15659861,0.159487191,0.161639493,0.164160772,0.165926424,0.168377709,0.170913649,0.176280288,0.17838249,0.181769033,0.18414429,0.186553373,0.186289362,0.188858706,0.190420053,0.191420928,0.191969682,0.192784894,0.192957584,0.193454469,0.193640964,0.193867726,0.193736592,0.194025116,0.193466191,0.193340163,0.192885665,0.193275369,0.192015273,0.191651365,0.190733614,0.187805028,0.186004401,0.185673678,0.18434404,0.182995231,0.18412404,0.182732431,0.180796612,0.179414966,0.178076519,0.176274961,0.174833565,0.173787527,0.172363769,0.171220708,0.169892372,0.168546253,0.166922939,0.165577988,0.164289539,0.163217185,0.162427664,0.161316603,0.160894219,0.160293286,0.159999127,0.159541845
GN02270,M9,1,Carb,4.749943936,0.338750125,0.007343428,0.007182,0.007324243,0.007429796,0.008426791,0.009589948,0.011574523,0.014170417,0.017628736,0.021929569,0.027054666,0.032646838,0.038858511,0.045198883,0.05186263,0.058704233,0.065957274,0.072571804,0.079083905,0.08543447,0.091875066,0.098173641,0.105185345,0.112663843,0.120347036,0.127534712,0.134974428,0.142305298,0.14935616,0.156018478,0.162890933,0.169400641,0.175474786,0.181382113,0.187264176,0.192898536,0.198228606,0.203497964,0.208695751,0.213581671,0.218291269,0.223177427,0.227696099,0.231909292,0.235860102,0.238566789,0.241870716,0.245230674,0.250436921,0.25330527,0.257242852,0.260161904,0.263286277,0.263742099,0.26865064,0.270605092,0.27221597,0.273130887,0.274290452,0.272808468,0.27365777,0.274193533,0.274658053,0.274915194,0.275215865,0.275354088,0.275476129,0.275407968,0.276177905,0.27580069,0.275564777,0.274883612,0.274287173,0.272793745,0.272477228,0.271431548,0.270410708,0.269766409,0.268604117,0.26674748,0.265463393,0.264360065,0.262684188,0.261168121,0.260153626,0.258805882,0.257208022,0.255611692,0.254213275,0.252550772,0.251008909,0.249686489,0.248435847,0.247257414,0.246079865,0.245376661,0.244809828,0.2444654,0.244165936
GN02323,M9,1,Carb,4.912716284,0.344194933,0.006189289,0.006054447,0.006090298,0.005924786,0.00656363,0.007557117,0.008801571,0.010706951,0.01324268,0.016603628,0.020430015,0.025343149,0.030956494,0.037053589,0.0433312,0.050246837,0.057612297,0.063118167,0.070298292,0.077908745,0.085787075,0.093491979,0.103164525,0.111655773,0.120124878,0.128454244,0.136689712,0.14496138,0.15295103,0.160647564,0.168200066,0.175517807,0.182520329,0.189294055,0.196032813,0.202380931,0.208550632,0.214478442,0.220192245,0.225426101,0.230341779,0.235261303,0.237388944,0.241399154,0.245247286,0.247975227,0.251303464,0.256901848,0.262130298,0.264799566,0.268782803,0.271578352,0.274428442,0.27465407,0.277385655,0.279133812,0.280781709,0.282152614,0.283557422,0.284331984,0.285296243,0.285619065,0.286016941,0.286305362,0.286482286,0.286655814,0.287049168,0.286904585,0.287585707,0.287385075,0.287273774,0.28579282,0.28519058,0.283940555,0.283682701,0.282684903,0.282679666,0.282319118,0.28126546,0.279940809,0.278880762,0.277816923,0.276101783,0.274649005,0.27352102,0.271929905,0.27045437,0.26886169,0.267351705,0.265267099,0.263520451,0.261950365,0.260519897,0.259058617,0.257432458,0.256452675,0.25504957,0.254255566,0.253449587
GN02350,M9,1,Carb,4.822967292,0.341097538,0.00791537,0.007950568,0.008145183,0.008452804,0.009731031,0.011517374,0.013931216,0.017184571,0.021251964,0.026151625,0.031830691,0.037889039,0.044462778,0.051164746,0.05817351,0.06529913,0.072730955,0.079417387,0.085789485,0.091896983,0.097927158,0.104078201,0.110848744,0.118184908,0.125337345,0.132690295,0.139911223,0.14694118,0.153690382,0.160524018,0.167049961,0.173166714,0.179186028,0.184936499,0.19051611,0.1957385,0.200809212,0.205766827,0.21043864,0.214830827,0.218929904,0.223176145,0.226913803,0.230488935,0.233832915,0.236069796,0.239095022,0.242080028,0.247042652,0.249342841,0.253305729,0.256012712,0.258874527,0.261716635,0.264944975,0.26703963,0.268733434,0.270085494,0.269194374,0.270324095,0.271654682,0.272854195,0.27377033,0.274588553,0.275196538,0.275549031,0.275945754,0.276353051,0.277065253,0.276946938,0.277151656,0.277000745,0.276812214,0.276116412,0.276476905,0.275834016,0.275266088,0.275103277,0.274156823,0.272867274,0.272126253,0.271335035,0.269904972,0.268799445,0.268171201,0.266988736,0.265737461,0.264027861,0.262961068,0.261133974,0.259696819,0.258062972,0.257166619,0.255807127,0.254571602,0.253289023,0.252026513,0.251347771,0.25059968
GN02354,M9,1,Carb,5.242495885,0.362751024,0.00734177,0.007498013,0.007922419,0.008540541,0.010211057,0.012206415,0.015134455,0.018951969,0.023851889,0.029358102,0.035925877,0.042799922,0.050076667,0.057277273,0.064961061,0.072478855,0.079822152,0.086683461,0.09357138,0.100342382,0.107521705,0.115048516,0.122962846,0.131173627,0.139338865,0.147362996,0.155320498,0.163234642,0.170825213,0.178236837,0.185304357,0.192145769,0.198735804,0.205014818,0.210813494,0.216511437,0.221937001,0.227258461,0.232313381,0.237175155,0.241669363,0.246044411,0.249876913,0.253685188,0.257466832,0.260111619,0.263505786,0.266908105,0.272264365,0.274926487,0.278871434,0.281855739,0.285028048,0.285310498,0.288345281,0.290307489,0.291872075,0.292763405,0.294113456,0.294704594,0.295769112,0.296492992,0.297202676,0.297648634,0.298187139,0.298584134,0.299116204,0.299017359,0.299861303,0.299732639,0.299593882,0.299079623,0.299003526,0.298111127,0.29768043,0.296795711,0.295803568,0.295254485,0.293967352,0.292528154,0.291388476,0.290388432,0.288643127,0.287036505,0.286271797,0.284846614,0.283405846,0.282038178,0.280598364,0.278867631,0.277576357,0.276097906,0.27447158,0.273314783,0.27198224,0.27075706,0.269740891,0.269470657,0.269011527
GN02370,M9,1,Carb,4.980679417,0.353575661,0.005810956,0.006031244,0.006125844,0.006696629,0.008013204,0.009791814,0.012009002,0.015235916,0.019165182,0.023447298,0.028901398,0.03498925,0.041531713,0.048305059,0.055847261,0.062982512,0.070351969,0.077303377,0.084086741,0.090851771,0.097944326,0.105148015,0.112843233,0.120853992,0.128886152,0.136728694,0.144497021,0.152084107,0.159582738,0.166785311,0.173937961,0.18051466,0.187184686,0.193597882,0.199808644,0.205695514,0.211657713,0.217414827,0.22267924,0.227823729,0.232722763,0.237791044,0.242247577,0.246634833,0.250648389,0.253535418,0.257106657,0.260560412,0.265844942,0.268633235,0.272624587,0.275345115,0.278409395,0.278667488,0.281426391,0.283147918,0.284308699,0.284899565,0.286040496,0.286642329,0.287557935,0.288083198,0.288551858,0.288439011,0.288315221,0.287998389,0.287966867,0.287830993,0.288537927,0.288094657,0.287737931,0.287091937,0.28613625,0.284400965,0.28405581,0.282808657,0.281499808,0.280684885,0.27922755,0.277395995,0.275863405,0.274324145,0.272159793,0.270592901,0.268951377,0.266637541,0.264933287,0.263346527,0.261706001,0.259709225,0.258396658,0.256892847,0.255279473,0.253717592,0.25258807,0.251869481,0.250677926,0.250229658,0.249895109
GN02448,M9,1,Carb,3.609086236,0.308391791,0.006445074,0.006503468,0.006728484,0.007024312,0.008205301,0.009792531,0.011870067,0.014548777,0.017989153,0.022271081,0.027244854,0.032372243,0.037702431,0.042955306,0.048183255,0.053565996,0.059250202,0.064715491,0.069926048,0.074970693,0.081607914,0.086648376,0.092121227,0.098005348,0.103925327,0.10807082,0.113817563,0.119409697,0.124806784,0.130065488,0.13509001,0.139890864,0.144420167,0.148759989,0.152879912,0.156758774,0.160336576,0.163829992,0.167062581,0.17006287,0.172802362,0.1755754,0.177996159,0.180357993,0.182514035,0.18352,0.185321694,0.187148831,0.190564554,0.191738117,0.194264902,0.195896743,0.197525337,0.196907106,0.198749944,0.199847314,0.200546098,0.200942888,0.201704667,0.201931626,0.202389961,0.202764954,0.203117898,0.203266429,0.203444417,0.203365641,0.203309079,0.203044716,0.203812119,0.20329255,0.202860232,0.202288879,0.201668461,0.200059182,0.202142275,0.2013049,0.20032954,0.199723158,0.198405133,0.194512585,0.193301841,0.191995743,0.190262964,0.18902847,0.187961529,0.186778149,0.185573104,0.184273409,0.182853776,0.181184144,0.179629204,0.178276878,0.17707697,0.17637337,0.175367413,0.174716117,0.1739469,0.173695775,0.172957601
GN02461,M9,1,Carb,4.796487545,0.326480757,0.007494782,0.007343466,0.007754661,0.008404625,0.009915976,0.011820896,0.014726826,0.018296529,0.02254651,0.027486857,0.03304369,0.038866603,0.04504105,0.051464915,0.058142874,0.064866673,0.071826537,0.078167394,0.084464314,0.090650396,0.097211421,0.103881406,0.111085455,0.118559658,0.126061548,0.13340978,0.140564657,0.147733337,0.154637223,0.161425274,0.167767607,0.174184837,0.1803465,0.186195826,0.191838179,0.197583391,0.202968698,0.208140519,0.21308274,0.217861732,0.222333908,0.22694858,0.231157664,0.23537808,0.239265125,0.242057206,0.245534396,0.248957096,0.254226832,0.256957665,0.26087561,0.263522421,0.266052136,0.266215903,0.268918194,0.270371184,0.271556857,0.272572483,0.273593779,0.276681021,0.277651507,0.278292369,0.276391664,0.276503871,0.273968357,0.273662019,0.273662722,0.275716082,0.276331311,0.275841102,0.275761802,0.27502338,0.274446753,0.272816698,0.272717006,0.271487954,0.270421533,0.269638661,0.268328287,0.265879065,0.264400135,0.262956482,0.260930711,0.259385291,0.258296995,0.256349684,0.254526395,0.252064647,0.250370077,0.248625938,0.247442216,0.245978871,0.245315819,0.24398162,0.242622193,0.241672385,0.24048402,0.239991502,0.239437897
GN02545,M9,1,Carb,4.853624893,0.353620448,0.006145941,0.006100692,0.006223099,0.006276005,0.007170691,0.008425916,0.010162203,0.012527256,0.01566239,0.019664447,0.024584653,0.030178974,0.036585456,0.043161583,0.050121584,0.057019266,0.064637299,0.071708,0.0789463,0.086032751,0.093594866,0.100881791,0.108527041,0.1164466,0.124492302,0.132333727,0.139987404,0.147632636,0.155095062,0.162308554,0.169234211,0.175894318,0.182403493,0.188569677,0.194582294,0.200429172,0.205987721,0.211357836,0.216527517,0.221459555,0.225890003,0.230706584,0.235079075,0.239354237,0.243434639,0.246470678,0.250081838,0.253651123,0.259415245,0.262084614,0.266193381,0.269071226,0.271773641,0.271604342,0.274494705,0.276245533,0.27737254,0.278254752,0.279281768,0.279583995,0.280252856,0.280860801,0.281363686,0.281523184,0.282017071,0.281620708,0.281687834,0.281493629,0.281962436,0.280971963,0.280982582,0.280238553,0.279468881,0.278011221,0.277842469,0.276747122,0.274736274,0.273930304,0.272571221,0.270649758,0.269154946,0.26845579,0.266580082,0.265026767,0.263938235,0.262270462,0.260917821,0.259408132,0.257920379,0.25604662,0.254726596,0.253284947,0.251950976,0.250805234,0.249704384,0.249070013,0.248334564,0.248049921,0.247739841
GN02560,M9,1,Carb,4.638745053,0.358725207,0.005864112,0.00595287,0.006254868,0.006475226,0.007438579,0.009049742,0.011018868,0.01350881,0.016803473,0.021172887,0.026416518,0.032225165,0.038922276,0.045750404,0.052932706,0.060284316,0.068055454,0.075200665,0.082408933,0.089440613,0.09655991,0.103521169,0.110905868,0.118528099,0.126093585,0.133373286,0.140624692,0.147777278,0.154816941,0.161388384,0.168050491,0.174465049,0.180433948,0.186099335,0.191770623,0.19694124,0.201580383,0.206129761,0.210279005,0.214209575,0.217792,0.221652096,0.225197288,0.228607238,0.231786261,0.233856535,0.23669112,0.239378882,0.243915662,0.246146139,0.249699191,0.251946026,0.254471856,0.254440952,0.256588236,0.257878357,0.258946413,0.258843459,0.260315691,0.260916331,0.261779168,0.260119424,0.261228828,0.260942019,0.261055376,0.261104045,0.263502917,0.263500484,0.264283725,0.264094615,0.263979897,0.263467404,0.263111862,0.261821538,0.261777448,0.260982496,0.260122157,0.259667565,0.258658025,0.257136047,0.255978076,0.25507717,0.253542697,0.252217203,0.251344123,0.250215215,0.249077179,0.247708149,0.24653389,0.245043102,0.243635468,0.241998231,0.240686048,0.239461332,0.238124583,0.237165623,0.236343121,0.235907177,0.235447991
