"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"dpiA",311.906965197256,-1.39427801443927,0.243849496154276,-5.71778099372064,1.07924114486436e-08,3.9845438929341e-08
"dcuC",710.650404580974,-0.81038501920704,0.20315184563564,-3.98906058013616,6.63354804329738e-05,0.000159979187543644
"pagP",1169.10849578727,1.6298553224585,0.271402554887114,6.00530574642681,1.90971684513799e-09,7.46172933396229e-09
"cspE",27643.7342234964,-0.682272880187529,0.207413037799183,-3.28944066114159,0.00100386721282322,0.00204518870673289
"crcB",426.618638139169,-0.642818444569734,0.270399507303295,-2.37729147874783,0.0174403005935534,0.0282351572200903
"tatE",261.245098593993,-0.790641043147882,0.21667657955093,-3.64894556110547,0.000263318891127283,0.000582912640368354
"lipA",6385.09080421577,-0.152309052021284,0.198894295569419,-0.765778885639905,0.443807879596846,0.50591810604558
"ybeF",305.32813642915,-1.50013576708029,0.315883009399128,-4.74902328534178,2.04401409637231e-06,5.90507795444463e-06
"lipB",389.400904556253,-0.381115975951506,0.267977576281988,-1.4221935329039,0.154970075674533,0.202910788842054
"ybeD",1359.78814770474,-0.0153053284343454,0.215452673119505,-0.0710380066895526,0.943367506920067,0.953935638570521
"dacA",3504.67285544483,0.813786814243574,0.248791174705881,3.27096334990832,0.00107181799948752,0.00216864181689538
"rlpA",2648.0277460837,-0.860410377040039,0.218917631502887,-3.93029273673962,8.48425021558189e-05,0.00020110310130503
"mrdB",1039.32102153976,0.281044776474559,0.173196717696991,1.62269112377897,0.104655449807266,0.143176942312879
"mrdA",1932.98997411222,0.585299909056708,0.240155711197762,2.43716839436197,0.0148027841488552,0.0243483504240931
"rlmH",1032.50242558667,0.216307807031722,0.219409073175781,0.985865369653265,0.324199182532975,0.386088579521634
"rsfS",1445.2094788282,0.196797421580037,0.296541142776059,0.663642891970149,0.506918898233969,0.565901637276336
"cobC",303.471327693851,-0.529893676638818,0.244262048975724,-2.16936555990113,0.0300549415092653,0.0463504206051187
"nadD",708.123977030521,-0.0697173564722912,0.238520484131888,-0.29229085596582,0.770064249591984,0.809794145493425
"holA",1085.88489084134,0.114860647321465,0.217684442723355,0.527647478545058,0.597744033059936,0.653602437138219
"lptE",2045.73646892459,-0.46418168234849,0.176984892975869,-2.62271923068473,0.00872311261746895,0.0149543903515756
"leuS",9839.0432609774,0.0648094673699167,0.144649384473938,0.448045234382548,0.6541205512059,0.706341601070238
"ybeL",479.217019876453,-1.31891031806799,0.160507807840576,-8.21711003229199,2.08465783189688e-16,1.3741343651982e-15
"ybeQ",228.720869113142,-1.22980649552185,0.281532398092301,-4.36825922648751,1.25240787205579e-05,3.32297541577849e-05
"ybeR",51.2888324887454,-2.12187635932404,0.496606306932497,-4.27275354683012,1.93073817395761e-05,4.99535496045921e-05
"djlB",130.102194692514,-2.82121335065662,0.399175464198875,-7.06760210404881,1.57633757086654e-12,7.8515102206562e-12
"ybeT",33.3743219317886,-3.41291976636913,0.557122267772588,-6.12597981411552,9.01272327024099e-10,3.6305350659632e-09
"ybeU",53.2021009857617,-2.74925960552259,0.451336828276988,-6.09136997753562,1.11948489941868e-09,4.45677921703763e-09
"djlC",144.128315869873,-2.79062896168108,0.37804878889207,-7.3816635409928,1.56323838031409e-13,8.22140708219883e-13
"hscC",137.241495017686,-2.1034102956876,0.334427560970885,-6.2895841765587,3.18317465836663e-10,1.32323134529658e-09
"rihA",468.212820728254,0.58509859453524,0.260628325904675,2.24495396846942,0.0247710877880546,0.038786222578574
"gltL",531.839616377249,-0.673458310315868,0.244269285258762,-2.75703230392824,0.00583285887812676,0.0102824770099461
"gltK",734.700055669118,-0.403797747008708,0.308235236845168,-1.31003110202985,0.190185314189608,0.24269753163896
"gltJ",638.611050483044,-0.174756832754458,0.253706933922424,-0.688813782314256,0.490940461325995,0.551404179899663
"gltI",4338.77482206705,-0.590011800970402,0.253774947074743,-2.32494108568025,0.0200751106616264,0.0320665274309764
"insH-3",1418.14146893302,-0.459667598173314,0.292689983739314,-1.57049309409481,0.116300439771203,0.157163716806609
"lnt",2984.29157992444,1.06148337989157,0.210612557270491,5.03998144103204,4.65576992883283e-07,1.46357287812563e-06
"ybeX",4434.68030950605,0.29563103981278,0.180328512500191,1.63940264195584,0.101129431793124,0.138911638764282
"ybeY",1596.51891027478,0.52070457095269,0.171202443997736,3.04145524324161,0.00235437564646436,0.00450991922230917
"ybeZ",4241.99948198346,0.536913589738519,0.160606898625492,3.34302943605498,0.000828691088912971,0.0017095618872491
"miaB",3917.60462292811,0.49598035951521,0.235177710892163,2.10895989094236,0.0349480438620037,0.0532092294240966
"ubiF",1376.40279102056,-1.16991361706162,0.191882492497355,-6.09703158341947,1.08056176647459e-09,4.30958042661599e-09
"glnX",412.959885796814,-0.483351661837866,0.351443355629025,-1.375333048971,0.169028214992006,0.219048284473965
"glnV",398.405275173402,-0.423107348316137,0.307501859672802,-1.37595053495398,0.168836948087138,0.218864543197366
"metU",543.924232471562,-1.32661735617092,0.304036906291536,-4.3633431623556,1.2808977966341e-05,3.39652934922819e-05
"glnW",2424.34786144404,-1.3051753875074,0.272231350498104,-4.79436106502544,1.63194117719099e-06,4.77385967375382e-06
"glnU",2391.45506338357,-1.32526633411295,0.228354611020607,-5.80354532010462,6.49271929823784e-09,2.43366927594118e-08
"leuW",3125.90845830616,-1.43411004186306,0.19957307860318,-7.18588925871393,6.67711497225259e-13,3.38291861652614e-12
"metT",839.947714098774,-1.90700896807148,0.215467761740019,-8.85055357085138,8.70862489388965e-19,6.60690358587889e-18
"asnB",3666.24379473953,-1.11609120962923,0.228938711147858,-4.87506548819702,1.08772364534004e-06,3.26169605650102e-06
"umpH",1793.34415967854,0.0161020657666413,0.212580622362648,0.0757456892715849,0.939621425595956,0.952324831670695
"nagC",1844.75598530658,-0.105928076470676,0.156369467536423,-0.677421738012904,0.498138409932355,0.557768867267056
"nagA",1678.18730998265,0.403192978326545,0.191945361823674,2.10056119353866,0.0356795035864953,0.0541373737094576
"nagB",550.806889369264,0.341591347133844,0.145183230714326,2.3528292176249,0.0186311889126134,0.0299875358662624
"nagE",1041.79214685172,-0.700650731904876,0.192173798651318,-3.64592226839489,0.000266434510817406,0.000588043833006679
"glnS",8085.97356240047,0.296842455718122,0.149680812393288,1.98316972611135,0.0473484742710981,0.0702759401681432
"chiP",132.430427812551,-0.799243832601625,0.342835971147164,-2.33127180303535,0.0197390320635963,0.0315981682292025
"chiQ",150.854131906377,-0.519854067068837,0.266082580236446,-1.95373205794564,0.0507329129565143,0.0746976278317786
"fur",4034.2563850594,0.0546090009938041,0.2269658862989,0.240604444501794,0.809861705155731,0.84541381210852
"uof",790.941753333237,-0.113788512139679,0.297008257858918,-0.383115651261554,0.701634015345421,0.749595954075554
"fldA",3417.64077219068,0.410727382021834,0.296291212406412,1.38622869941365,0.165677080684005,0.215107145359448
"ybfE",652.774325908631,0.77888928207089,0.25066450166192,3.10729790978304,0.00188806026275026,0.00366106555990547
"ybfF",589.952838425357,-0.664862557140538,0.233412309793786,-2.84844684381867,0.00439331918168048,0.00793776582539738
"seqA",2346.89500930589,0.257835609507203,0.184909964980278,1.39438461055738,0.163201492807327,0.212368403261785
"pgm",5533.97209482395,0.105815000183903,0.142402753049801,0.743068500556988,0.457440209174639,0.518917169833143
"ybfP",150.068719745545,-0.856355666130558,0.357093009139182,-2.39813058282746,0.016478989350791,0.0267571842505685
"potE",141.501921217978,-2.15042375392996,0.247974689200794,-8.67194858015807,4.2478749134425e-18,3.09528018816412e-17
"speF",139.195509988263,-2.17893753319939,0.352257649870994,-6.18563580946325,6.18526575137617e-10,2.52374819357351e-09
"ybfK",4.25896328849755,-4.51221938006014,1.44968448998945,-3.11255270454951,0.00185476892804983,0.00360124801087111
"kdpE",122.675759661191,-0.646442210982289,0.277220904028474,-2.33186675892194,0.019707701680916,0.0315594368337043
"kdpD",722.109144033397,-1.40311408342267,0.237329603899419,-5.91209044455034,3.3779295900983e-09,1.29692557092055e-08
"kdpC",115.819428344534,-0.79178264699109,0.328440288566176,-2.41073545041524,0.0159203916325476,0.0259645620172411
"kdpB",163.067035063447,-2.58130389504226,0.305709369510095,-8.44365319642917,3.07570818288751e-17,2.13561338978202e-16
"kdpA",69.2404043579685,-3.51926087695566,0.418491241173605,-8.40940151360478,4.1210809666014e-17,2.84361015838971e-16
"kdpF",4.27114195391496,-3.54714770741069,1.39325138946861,-2.5459495208281,0.0108980946549846,0.018369768543825
"ybfA",6249.51043921542,-1.96237922026224,0.183978459133824,-10.6663531671109,1.46254427714059e-26,1.65867521481868e-25
"rhsC",5911.61349994923,-2.28649818624903,0.353777158090696,-6.46310292781212,1.02577467984339e-10,4.44368404402283e-10
"ybfB",188.035779038171,-2.86360645014344,0.471985628633449,-6.0671475494593,1.30201932310148e-09,5.1556235148414e-09
"ybfC",137.188505257285,-3.52898706100603,0.458191801151566,-7.70198648718001,1.33967057061698e-14,7.78628506417728e-14
"ybfQ",122.943987483808,-3.40788335563097,0.443471767433231,-7.68455537847527,1.53529255026992e-14,8.87659993443639e-14
"ybfD",200.368728891512,-3.6312415860071,0.393529784803944,-9.22736150153459,2.77380167774844e-20,2.28039494808204e-19
"ybgA",652.61565017293,-0.733914620226078,0.225833439113911,-3.2498049142133,0.00115484201267555,0.00232598643991983
"phr",705.360161796526,-0.902556005588144,0.227621498115991,-3.96516152058811,7.33462640412679e-05,0.000175546821349853
"dtpD",940.226734402928,-1.27603469003001,0.296297973439419,-4.30659270199464,1.65788468292838e-05,4.32870363199069e-05
"ybgI",1273.24931616071,-1.36692266849302,0.131881056743098,-10.3648143429405,3.58453872168567e-25,3.82034090747367e-24
"pxpB",1225.51562435703,-1.40961726966451,0.15069174364278,-9.35430990171603,8.41472242132683e-21,7.12176400835954e-20
"pxpC",1445.68779647923,-1.16053695120137,0.163562893859807,-7.09535594421614,1.29018984250825e-12,6.44075583906773e-12
"pxpA",1039.24577231913,-0.757802910914404,0.223236816911392,-3.39461438932447,0.000687253233761398,0.00143315466898947
"nei",529.869016565371,-0.377190308865993,0.302082234194759,-1.24863453116151,0.211798776377462,0.267042755962803
"abrB",459.938258169249,-0.529947958027188,0.310008100771761,-1.70946487110463,0.0873648734404397,0.121820565960613
"ybgO",306.277425772106,-2.95833783895045,0.397963719372356,-7.4336872808812,1.05611484821121e-13,5.60095440484195e-13
"ybgP",133.063164908621,-3.30310633712052,0.425401087005318,-7.7646871106355,8.18470219917447e-15,4.83969757044769e-14
"ybgQ",411.736988662077,-4.2885562860562,0.464380373088665,-9.23500762431529,2.58267620868345e-20,2.12722101880948e-19
"ybgD",96.272855506945,-4.34332181739367,0.56542759654388,-7.68148184478754,1.57258769814696e-14,9.05671274596877e-14
"gltA",6323.50698246304,-1.838889182974,0.219947044344054,-8.3605996546037,6.24002623392364e-17,4.26578609468999e-16
"ybgU",695.193092973544,-2.34101106846514,0.25381288880011,-9.22337348403454,2.87896954345101e-20,2.3580893130896e-19
"sdhC",766.650121872416,-1.68720567063719,0.263203728228426,-6.41026509006332,1.45266824836191e-10,6.21989512343147e-10
"sdhD",423.893775791814,-1.00097131857761,0.252515482949316,-3.96399977889087,7.37043204395246e-05,0.000176308387941599
