"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"b0062",42.8785040715796,-0.592947706509405,0.334340297119023,-1.77348561217052,0.0761482739188434,0.106093279221945
"b0063",21.4718877878589,-0.662595915051478,0.386200534949269,-1.71567839785234,0.0862209206738591,0.1188330484904
"b0064",55.5430606414995,-1.77836301027294,0.265791435121455,-6.69082135570058,2.21921445819632e-11,9.04591156575037e-11
"b0065",161.475531719165,0.399680513887541,0.178816578205239,2.23514238947578,0.0254080022336962,0.0388109432043778
"b0066",95.1279882792697,1.28752516576286,0.199500935290152,6.45372997319683,1.09130188782432e-10,4.20930728160808e-10
"b0067",165.362746643386,2.72591451755083,0.204064401469675,13.3581089985257,1.0622858170515e-40,1.81060260207485e-39
"b0068",188.75521786764,2.69011631200949,0.211442341976279,12.7226944559254,4.42339425259788e-37,6.51989112791096e-36
"b0069",301.057215915401,0.852020158174966,0.237247877497751,3.59126567184165,0.000329075972859866,0.000672860529036534
"b4577",86.7224638522463,0.119941837479682,0.563172883239544,0.212975164552917,0.831346334101696,0.862712362927112
"b0070",171.595550342333,-1.00519284372026,0.216672767410754,-4.63922095855581,3.49724986033835e-06,9.06553699851066e-06
"b0071",692.357055825307,-3.72656038336383,0.184205218401434,-20.2304821530226,5.27843124696521e-91,2.87674502959604e-89
"b0072",1467.1653032341,-4.71034114565751,0.265076225521766,-17.7697608919316,1.21206275527556e-70,4.45887586096997e-69
"b0073",1805.15448695816,-5.29217267571329,0.319339129455672,-16.5722649921857,1.10580851313116e-61,3.30955368218135e-60
"b0074",4060.74400413693,-6.19504270742301,0.198758055706821,-31.1687628729929,2.82497870373603e-213,1.24708684876427e-210
"b0075",253.424352861462,-4.44170047611091,0.300841556712779,-14.7642517365097,2.49071208566289e-49,5.49762425107942e-48
"b0076",184.966431656236,-3.13783523094974,0.266738063700963,-11.7637325075117,6.00209759803502e-32,7.2992451367839e-31
"b4726",2.44102622807388,-1.82568295549884,1.13203611928701,-1.6127426717168,0.106800425676091,0.144268812468514
"b0077",750.002081989878,-3.70842443109845,0.160906609556566,-23.0470609089228,1.57419517015456e-117,1.38985691572946e-115
"b0078",225.261464893494,-3.79097195429928,0.255750865073742,-14.8229096046507,1.04172613646741e-49,2.32845571110653e-48
"b0080",789.796584759947,1.48705415478718,0.179780575601573,8.27149512571798,1.32289439033107e-16,7.72987066329123e-16
"b0081",1474.39809352889,0.327601689805276,0.110597637962031,2.96210385539829,0.00305544704223745,0.00545090764516355
"b0082",2220.01458592746,0.314527722500826,0.141567778171114,2.22174654829049,0.026300438859387,0.0400011325907887
"b0083",445.380859028051,0.0442549274634118,0.162817238794543,0.271807382259175,0.785770128634614,0.825605672464002
"b0084",1189.95417790935,0.0110320751221622,0.133768571606053,0.0824713532461988,0.934271897513077,0.946927629794852
"b0085",1778.87035831712,0.506359389355176,0.113482670566363,4.46199747351791,8.11991836524948e-06,2.01605059749122e-05
"b0086",2734.67547803165,0.320628281121955,0.171122549702093,1.87367638969929,0.0609750420664807,0.0864817102658567
"b0087",1194.06645187295,-0.139819013251693,0.327167471659223,-0.427362208542933,0.669115528831665,0.724239426756745
"b0088",1315.59303908716,-0.360668594763842,0.331236314111537,-1.08885583916501,0.276217462967892,0.337820194007968
"b0089",1039.210634382,-0.314165540673997,0.347384249455056,-0.904374741131273,0.365796727105915,0.431825017197236
"b0090",1018.87658140322,-0.229044765131813,0.283149643762551,-0.80891772311001,0.418562473781136,0.485800983438103
"b0091",2207.28623488795,0.0534195235022295,0.261461606764431,0.204311157432605,0.83811035149859,0.868200902661158
"b0092",1261.37923867453,-0.185051804316375,0.217904605485532,-0.849233103192312,0.395751596645022,0.462670927804409
"b0093",1041.08436749589,-0.529251910954271,0.293236208977986,-1.80486547960386,0.0710957348291955,0.0995723735417143
"b0094",1681.80715843061,-0.607860656246087,0.227354740754853,-2.67362208603127,0.00750369579358628,0.0125950817797668
"b0095",5316.29443715676,-0.475974746658404,0.193711564605195,-2.45713129016583,0.0140051492896754,0.0223763052983251
"b0096",18823.1648195218,-0.348565393421817,0.115154105961978,-3.02694715494477,0.00247037141881592,0.00445484257694561
"b0097",2189.54376733285,0.1292358270734,0.116075049437132,1.11338162421715,0.265544563630608,0.326303820778655
"b0098",6847.7380817781,0.365856139783462,0.136795078443742,2.67448320470041,0.0074844525044369,0.012567560129645
"b0099",155.47638118309,0.331402135396964,0.183277102867916,1.80820260802463,0.0705749728759059,0.0989214852391449
"b0101",169.576617198039,0.340913713315033,0.181826781726464,1.8749367396707,0.060801426931596,0.0862493249323685
"b0102",812.498257157623,0.0670828131676782,0.132221311513193,0.507352501650118,0.611907506724982,0.672961058404941
"b0103",325.219552097537,-0.938134839477098,0.145231035742828,-6.45960303649098,1.04977989516593e-10,4.05623925357549e-10
"b4727",11.3294882782407,0.0837476607281625,0.486397259743545,0.17217954881637,0.86329637544491,0.889282895671813
"b0104",1364.73168576629,-0.0310488371672352,0.276608127006535,-0.112248463207669,0.910626403858499,0.927326472856596
"b0106",94.1336316083322,-0.0433668247562869,0.223454989923901,-0.194074094165701,0.846117865820869,0.874853570363328
"b0107",183.449798696463,-0.500091705961177,0.191549018580997,-2.6107766548003,0.00903368705205419,0.0149370038119745
"b0108",30.0281958200537,-0.086592563352262,0.355458628142501,-0.243607994001337,0.807534436478129,0.84235840496992
"b0109",538.068519529227,-1.47605420538918,0.141703554373458,-10.4164938693003,2.08498192521562e-25,1.89580900285568e-24
"b0110",285.326173508949,-0.99729572519648,0.165543051227876,-6.02438892964262,1.6974972765004e-09,5.96386926152887e-09
"b0111",382.82361176974,-1.0874368579573,0.147103749775248,-7.39231229400161,1.44297123370975e-13,6.92390925131705e-13
"b0112",650.570807155395,-2.53381038365155,0.25323971332991,-10.0055806821682,1.44044125695913e-23,1.20091179015035e-22
"b0113",1035.26651638171,0.568527058026504,0.228725387921437,2.48563162661149,0.0129321752832157,0.0208126459306438
"b0114",46963.4796156924,1.74217849160918,0.217405431625857,8.01350030024722,1.11488993009311e-15,6.15210199549505e-15
"b0115",16844.4063293757,1.65843907503357,0.253285203476529,6.54771400883372,5.84244645829579e-11,2.30486862289068e-10
"b0116",15869.8188900387,1.68568714541792,0.283488584874159,5.94622582833871,2.74395524829572e-09,9.4782397837257e-09
"b0117",159.688586666675,-0.398517966590337,0.223631395096562,-1.78203049897471,0.0747442582897926,0.104318219481596
"b0118",6460.71774743374,0.0781284468509769,0.14834121571671,0.526680642824042,0.598415380126881,0.660591321722959
"b0119",122.52140887086,0.434814410970683,0.177617776529497,2.44803430977796,0.0143637977023418,0.022892270659775
"b0120",1651.59967533006,0.114750315720177,0.189553167441783,0.605372715575541,0.544931375791578,0.610016370846183
"b0121",2311.42551285191,0.176339619094928,0.171355441344853,1.02908677840025,0.303438898555644,0.367196002651834
"b0122",1484.90245805369,-1.54404375749049,0.119652146613684,-12.9044384174374,4.24901801634585e-38,6.59307206789411e-37
"b0123",243.97364507764,0.39181331760498,0.157074903704744,2.49443614711029,0.0126157422522202,0.0203367515692628
"b0124",1291.45335850416,0.37074760802677,0.131256989968584,2.82459325111378,0.00473406704935337,0.0082229152033722
"b0125",544.226795325428,-0.368472059926551,0.138571045654858,-2.65908406900755,0.007835340900612,0.0130944964625219
"b0126",2851.990453014,-1.09895349448897,0.155653741931089,-7.06024462280832,1.66209743067005e-12,7.32268374021252e-12
"b0127",1256.14487556686,-0.379393656708432,0.130771472939673,-2.90119586619211,0.00371741439789108,0.00654588187454734
"b0128",820.54479145972,-0.621724358762563,0.149169165778475,-4.16791469951545,3.07398919004496e-05,7.13653709148224e-05
"b0129",142.957946721275,-0.366648981832367,0.209811797329044,-1.74751365986041,0.0805482775353865,0.111677252255014
"b0130",336.1477674351,-0.354202300438792,0.172264731150451,-2.05615100707668,0.0397679629843361,0.0585380702215244
"b0131",1139.66539322425,-1.06280584247611,0.202325125437444,-5.25296025482861,1.49673844184367e-07,4.44490538279105e-07
"b0132",111.606130805917,-1.51844098232055,0.212177842702492,-7.15645405279029,8.27906114706687e-13,3.72937912589048e-12
"b0133",1384.52751268881,-0.910019683306422,0.119669699842063,-7.60442856050817,2.86165491500289e-14,1.44209767377628e-13
"b0134",2083.17465121833,-0.371951948782535,0.120986916799595,-3.07431546006453,0.00210986205803719,0.00384319622661654
"b0135",43.7782463476877,-0.202614718298401,0.258992088014618,-0.782320108122241,0.434026472357601,0.501441994824033
"b0136",7.65113848112408,-1.16209993581404,0.64512675396647,-1.80135132928379,0.0716475222649394,0.100297443170628
"b0137",8.3529201966803,0.622008231412553,0.597870483734632,1.04037287060425,0.298166700801288,0.361708409092412
"b0138",6.95389151626832,0.92983935637362,0.629132719468425,1.47797011282337,0.139415778056476,0.183360927224881
"b0139",28.0598329820749,-0.31358858998456,0.312375409676873,-1.00388372538332,0.315434661886635,0.379355965376139
"b0140",15.9386206323394,-0.525099878033093,0.421345889025689,-1.24624421813471,0.212674749924415,0.267212945365399
"b0141",9.51777955201485,3.27506264379216,0.755283270985562,4.33620440118918,1.44964149864126e-05,3.50078905675703e-05
"b0142",206.585463696228,0.509586074841887,0.173179100082353,2.94253795405774,0.00325533879091982,0.00577484150794275
"b0143",3093.35020506764,1.57505336714215,0.168131039377275,9.36801064797937,7.39124379053968e-21,5.47920163112299e-20
"b0144",297.505055159927,1.37392455431171,0.189484293407697,7.25086248365484,4.1412598463817e-13,1.91030215170868e-12
"b0145",1904.83763808732,-0.282781731017496,0.229269162877474,-1.23340499641734,0.217424701820984,0.272405660902153
"b0146",568.776766401109,-0.347837324354534,0.259773436150542,-1.33900266905257,0.180569804008682,0.231386182814608
"b0147",88.5918503985656,-0.245677324556414,0.224509152244465,-1.09428645603231,0.273829363546006,0.33545711818339
"b0148",615.015856093591,-0.0178502718157708,0.185814365055147,-0.0960650798471529,0.923468885245428,0.937592776889591
"b0149",1339.0742353202,0.623639645331794,0.110755433093917,5.63078151482617,1.79394865224341e-08,5.8017482236839e-08
"b0150",5244.53971681089,-2.94692251269396,0.170164723785225,-17.3180577451144,3.43766052203248e-67,1.18097683848346e-65
"b0151",588.958049409411,-2.61581513147921,0.16080757140574,-16.2667411031235,1.69966188784993e-59,4.77908114898949e-58
"b0152",430.928516127859,-2.64087440298054,0.17075998603254,-15.4654170707024,5.9387374965012e-54,1.46461210493322e-52
"b0153",569.548904620953,-1.5434058007516,0.178225410680579,-8.65985268238622,4.72374338262063e-18,2.96839361744893e-17
"b0154",2281.97395129964,0.845003383813366,0.207745644869774,4.06749024434691,4.75221974135948e-05,0.000107804080412289
"b0155",406.262783944797,0.917695798133959,0.144677308650246,6.34305273367,2.25256281998456e-10,8.47735598365032e-10
"b4728",23.7207441417231,1.12428592596227,0.458247249090387,2.45344828189139,0.0141493884396566,0.0225781584192532
"b0156",1494.50814974761,-0.778821607658825,0.145309522019303,-5.35974240941601,8.3340697222675e-08,2.53292604398966e-07
"b0157",124.33341140646,-0.477422908285134,0.187650314172375,-2.54421587510147,0.0109523373424529,0.0178237326038506
"b0158",374.741780611415,0.0398803165769649,0.138807619350731,0.287306394011395,0.773877727243501,0.815634052027322
"b0159",1929.84115911093,-0.950994124570877,0.157748957002294,-6.02852876267858,1.65458954419435e-09,5.82470936431098e-09
"b0160",279.689191221127,0.193554883666124,0.180309481986804,1.07345926311457,0.283065106893778,0.345286243266809
"b0161",2095.72388534379,2.17268940561694,0.425466020471713,5.10661087155228,3.27988198935738e-07,9.40808254841986e-07
"b0162",141.230694992253,0.398506732476046,0.387939284046959,1.02723995445588,0.304307488685988,0.368045317480628
"b0163",599.96872320036,-1.71726517586318,0.186346976662857,-9.21541742515139,3.10069490890781e-20,2.21847936391791e-19
"b0164",128.388337539644,-0.815125118476955,0.1806400624758,-4.51242712887213,6.40899575243103e-06,1.60844296470192e-05
"b0166",1680.29886917262,-0.585635012955462,0.193637612465046,-3.02438666486439,0.00249137797749323,0.00449088937592644
"b0167",1688.88805718358,-1.50617172489767,0.128880461293755,-11.6865792516422,1.49278815497612e-31,1.78830754684995e-30
"b0168",2531.10812763133,-0.0189542304073112,0.133081268733305,-0.142425982166548,0.886743540779435,0.907930937963571
"b4414",2718.99440864849,0.250253824111084,0.120401379723699,2.07849631528621,0.0376636699271106,0.0556912647440059
"b0169",23031.2362872197,0.229506537032399,0.13373764999842,1.71609518363087,0.0861446226306952,0.118746428291399
"b0170",14814.6674082505,0.892851833093104,0.143002714042601,6.24360061325215,4.27611027438367e-10,1.57560154841908e-09
"b0171",3128.07418189109,0.808921167768122,0.11558342046268,6.99859170571363,2.58548106385236e-12,1.12173033477899e-11
"b0172",5603.83908476144,0.308764009524093,0.0923928483926907,3.34186048915578,0.000832188764391244,0.00160880109498802
"b0173",1515.52529707724,1.0523883930179,0.142099786154605,7.4059815394296,1.3018394399009e-13,6.26031613011166e-13
"b0174",2174.33300876682,0.1997035731226,0.161637506527342,1.23550268383297,0.216643478237011,0.271581040658039
"b0175",681.456011554955,0.283457145509373,0.178339261327848,1.58942648634326,0.111964138795043,0.150644831060871
"b0176",2658.14329691803,0.55115131494587,0.197560833519356,2.78978026731129,0.00527438241684607,0.00909662447423438
"b0177",13761.4878096651,0.726837619524404,0.199909349271278,3.63583605356086,0.00027708051862101,0.000572378076486874
"b0178",6694.29997458344,-0.757016887019758,0.242524132735311,-3.1214084902881,0.00179988177115453,0.00331480103411
"b0179",6647.25606005991,0.270039867160972,0.240129071575055,1.1245613260807,0.260774969661417,0.321247691801403
"b0180",2485.23104691935,0.119319723847587,0.108336521794691,1.10138041974165,0.270731123603762,0.332168578418235
"b0181",3806.3215766538,0.0476386788844418,0.125579663601437,0.379350266740933,0.704427776701796,0.755697793499412
"b0182",1362.55749014454,0.412160604562315,0.169828675539771,2.42691997245067,0.0152276144142256,0.0241719898711252
"b0183",568.951516175124,1.00163770591864,0.197880626920919,5.06182803998764,4.1525548887347e-07,1.17660164032858e-06
"b0184",3651.0218232947,0.955092980078869,0.178796022851116,5.34180215448181,9.20270641372649e-08,2.79212010057702e-07
"b0185",1389.03848602408,0.755285708906948,0.162830891263803,4.63846695823403,3.51003036034055e-06,9.09599590591333e-06
"b0186",427.387312307081,0.582961226245802,0.155715992320832,3.74374666055294,0.000181296453638494,0.000383922889462292
"b0187",151.849078960555,0.319747568724812,0.194837541980923,1.64109835031752,0.100777001148572,0.136823026778524
"b0188",320.810513544898,0.67224710186428,0.172332021031532,3.90088329400651,9.58423494840619e-05,0.000208781668787264
"b0189",409.777269620071,-1.00589638568648,0.223854481686352,-4.49352801922397,7.00527993150467e-06,1.75013063144467e-05
"b4406",116.934366306155,-0.957239896303146,0.222121701769592,-4.30952891445113,1.63602668424392e-05,3.92833276997269e-05
"b0190",216.361294548117,0.95907268991599,0.182052502421099,5.26811044704891,1.37835172740452e-07,4.10853052034252e-07
"b0191",278.241883069199,1.24543381205592,0.151729729443208,8.20823853457202,2.24456960101857e-16,1.29102964217544e-15
"b0192",222.320287104426,0.546015214950885,0.14993335834627,3.64171936767978,0.000270823209779041,0.000560501199985737
"b0193",131.852956281183,0.312254486019303,0.216743689676839,1.44066240860284,0.149680079839659,0.195347439010251
"b0194",4658.61310074138,0.992215185032903,0.098973691841251,10.0250396501766,1.1831210581228e-23,9.8918331649301e-23
"b0195",862.96670482515,0.64141732509554,0.161514556063374,3.97126637207773,7.14915887317457e-05,0.000158314330803256
"b0196",825.854778900568,0.038874315984537,0.136606258818901,0.284571997803357,0.77597206709289,0.81726790050792
"b0197",1620.95880032815,-1.63754768106651,0.149596239071483,-10.9464495312882,6.91034281769672e-28,7.06968907734002e-27
"b0198",338.380531493693,-0.916410915440731,0.298226821195889,-3.07286551815133,0.00212014009119505,0.00386048745389094
"b0199",411.115164314836,-0.563555192013163,0.328951297656911,-1.71318731990819,0.0866780836458761,0.11942584277613
"b0200",1080.58550799379,-0.0549329692401672,0.131152838139755,-0.418846972885415,0.675327973028333,0.73006865114083
"b0201",3236.36757498369,-0.389634092340033,0.565715285719476,-0.688745915437828,0.490983176229772,0.558260201279157
"b0202",161.375998456222,-0.0285052343653909,0.327808133821782,-0.0869570685542788,0.930705637119456,0.94414377683278
"b0203",139.203841267758,-0.089098064593207,0.272622563650149,-0.32681837996192,0.743805256947632,0.789594398652236
"b0204",9938.79659264162,-0.18835830304163,0.581337233673351,-0.324008668516607,0.745931471433635,0.791134668579547
"b0205",2.38940311019927,4.85339006632227,1.42362157858549,3.40918551624133,0.000651571540069128,0.00127980536757961
"b0206",342.756789532149,-0.00151761823560935,0.267377128835906,-0.0056759463392276,0.995471274364512,0.995922479474706
"b0207",110.523793431339,-1.05782639289693,0.258351190209028,-4.09452881576066,4.23027801655547e-05,9.66842469794674e-05
"b0208",138.197799144894,-0.504230113297119,0.222293327240211,-2.2683097129238,0.0233103363388126,0.0357925147018046
"b0209",1801.51453197026,-2.44123424178175,0.137894271241231,-17.7036668732313,3.92873480405036e-70,1.43928628983239e-68
"b0210",446.095574967591,-1.92105837120035,0.14942367021925,-12.8564528523598,7.91251127034363e-38,1.20447520699765e-36
"b0211",10282.5717429734,-0.472402643774,0.096007292201246,-4.92048711033086,8.63290857770369e-07,2.37593359827138e-06
"b0212",409.03028594161,-0.785833864165994,0.160854131907029,-4.88538189755792,1.03228568819038e-06,2.82076260470209e-06
"b0213",327.840481031858,-0.589674373980011,0.13837920122743,-4.26129337898739,2.03247211815353e-05,4.82773643561407e-05
"b0214",309.878143426381,-0.735229334389854,0.149254668045249,-4.92600562527771,8.39275822919744e-07,2.31561445017451e-06
"b0215",477.782228447687,-0.335676619160502,0.125708935816932,-2.67026856109373,0.00757906003493758,0.0127046745867598
"b0216",98.7168470245629,-0.65721857190762,0.422631918247288,-1.55506137499788,0.119931452827847,0.16016862759296
"b0217",42.3634907177628,1.28457207197884,0.36649708568758,3.50499941785041,0.000456608281680147,0.000915809749875969
"b4586",13.0503576827925,2.6852923445474,0.642194423924866,4.18143204691165,2.89678828519608e-05,6.74465816719309e-05
"b0219",337.108567282942,-0.420116460860545,0.183816691028197,-2.28551857021569,0.0222824388077541,0.034321642050534
"b0220",390.716382437997,1.71231550202968,0.231272142697859,7.40389863671001,1.32243381927915e-13,6.35588905302972e-13
"b0221",165.65015450479,-1.32751402496617,0.193121199932537,-6.87399428664438,6.2428709362661e-12,2.63850203428882e-11
"b0222",1666.82851612865,-0.857336715571436,0.118977043633993,-7.2059003097173,5.76615789696327e-13,2.6255496685038e-12
"b0223",973.329927022329,-1.21933261886165,0.118319911511977,-10.3053881910503,6.662215583251e-25,5.91757559200433e-24
"b0224",2267.49308853557,-1.64844132680302,0.187570594650448,-8.78837820968159,1.517344083208e-18,9.80719685991465e-18
"b0225",317.137520068504,-0.341154452381258,0.145515118521833,-2.34446053335738,0.0190546270400154,0.0297126990703454
"b0226",335.786219033291,-1.02937374068153,0.190475099341824,-5.40424309654371,6.50826288036004e-08,2.00074696973185e-07
"b0227",25.7808868910426,-0.857961167556131,0.33240642472044,-2.58106072491737,0.00984972543790215,0.0161671734320948
"b0228",35.8197724078858,0.523367451840612,0.3124693318164,1.6749402214875,0.0939459609908207,0.12825868093211
"b0231",203.882670066449,-1.03681614849842,0.176541895897643,-5.87291839835883,4.28189274194317e-09,1.44976367576532e-08
"b0232",58.0583045548128,-1.19757383929956,0.245137008389946,-4.88532452592611,1.03258633349158e-06,2.82076260470209e-06
"b0233",23.9329432100248,-0.957553011984785,0.352606300644675,-2.71564351015305,0.00661471011610648,0.0112236243547175
"b0234",24.1649750354856,0.676420695086908,0.364812605846877,1.85415932521483,0.0637163693419431,0.0901236502595347
"b0237",4782.27311784586,-0.184849605957731,0.157328782635499,-1.1749255467513,0.240024503966456,0.298097671334905
"b0238",733.349862364241,1.00892901854125,0.233961093536521,4.31237947852966,1.61506923992357e-05,3.88329148128681e-05
"b0239",966.089101821302,-0.169801611619094,0.105241428621081,-1.61344837146273,0.106647131321746,0.144083783081821
"b4710",66.7454920693622,-0.386271395651446,0.253579330282595,-1.52327634598993,0.127689582437119,0.169351257824445
"b4709",64.8830498231783,1.03797502472813,0.22832076711933,4.54612621455341,5.46422767236539e-06,1.38154828520372e-05
"b0241",73.7981220819283,-2.47909854858168,0.299833489088594,-8.26825100864288,1.3593845504501e-16,7.93258836478777e-16
"b0242",1378.90803748323,-0.0641434933547164,0.126756027988266,-0.506038997692909,0.612829273212734,0.673806930659431
"b0243",988.859643132785,-0.0904989996674919,0.163943946180963,-0.552011841703494,0.580940240163518,0.643957486554137
"b0244",111.561649738603,0.70373304307458,0.209682188181583,3.3561889504184,0.000790245582703018,0.00153106830144502
"b0245",199.084019331459,1.91800367325349,0.232099886182226,8.26369932705449,1.41226069377243e-16,8.2302638054896e-16
"b0246",57.9281567508582,1.86548746392931,0.284722017540423,6.55196068096301,5.67864956896491e-11,2.24325713845151e-10
"b4504",20.3809548739626,2.14430577149974,0.441514915929932,4.85670063260113,1.19357837618952e-06,3.23651826885052e-06
