"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ythA",9.88375117261874,1.18562260496415,0.682917092227823,1.73611499617968,0.0825435033001103,0.109124972977563
"insI-3",201.948914467449,0.218464826229533,0.144950770760153,1.50716567482778,0.131768196189744,0.167050224735938
"fecE",209.525778794019,-1.41847485244555,0.203445027001614,-6.97227586906952,3.11854257117378e-12,9.83512823507874e-12
"fecD",150.149880949308,-1.51954363263137,0.236190142779312,-6.43356075215714,1.24648739777415e-10,3.62920615760832e-10
"fecC",301.04324225822,-1.90636429962504,0.195883541022219,-9.73213109011952,2.19936158173477e-22,1.09410774794534e-21
"fecB",619.159378506073,-2.27755688520336,0.172332691834205,-13.2160465954685,7.08933299031482e-40,6.07957308077388e-39
"fecA",1068.79961763844,-3.47838252334402,0.180451814331423,-19.2759631496723,8.54940202530225e-83,1.75358443780173e-81
"fecR",2658.53745017616,-5.60757871928364,0.162883467455976,-34.4269360596664,9.97107455955285e-260,1.52252769038506e-257
"fecI",4810.24103239687,-5.93568761303988,0.13452350571786,-44.123795178881,0,0
"insA-7",140.067957027747,-1.23961995793765,0.17830272907522,-6.95233305943788,3.59293897425675e-12,1.12601970019894e-11
"yjhU",529.987342948594,0.0750287287408937,0.104323716270506,0.719191488025102,0.472022943286165,0.526737742436875
"yjhF",69.3640285608656,-0.463452756909833,0.216537937725046,-2.14028433898873,0.032331794848344,0.0458652583951863
"yjhG",385.386139811303,-0.348839927538862,0.116141777433353,-3.00356973388875,0.00266832391293765,0.0044732468891181
"yjhH",61.5277929633561,-0.553746750795725,0.222523098679378,-2.48849110084338,0.0128286447731573,0.0195181456734143
"yjhI",9.13719995672754,0.53791632920232,0.552855124598557,0.972978824412481,0.330563826573122,0.3853073271146
"sgcR",34.7549969176905,-1.37392437656256,0.312406511780775,-4.39787368301299,1.09316566769557e-05,2.31476566846015e-05
"sgcE",43.6452127854888,-0.135179786892878,0.254555534449434,-0.531042419428247,0.595389384200374,0.64274458856038
"sgcA",52.5697266108974,0.0804677720153646,0.234212127646969,0.343567913514089,0.73117125863716,0.765425330171104
"ryjB",57.7895261388656,-1.41818752594751,0.242728631990103,-5.84268742554168,5.1365343379291e-09,1.37265577324241e-08
"sgcQ",980.582286626441,-1.55729087926402,0.134842826755316,-11.5489337974935,7.4741887022709e-31,4.90281805446099e-30
"sgcC",48.9448832973725,-0.635963148224453,0.23961511518678,-2.65410280035431,0.00795195969626805,0.0124429041988003
"sgcB",16.5980929328143,-0.561306592293703,0.400981082496162,-1.39983310135105,0.161563302930171,0.20211958948729
"sgcX",102.420410273388,-0.82000271096707,0.204032474784323,-4.01898135007122,5.8450296774559e-05,0.000115951382666817
"yjhP",58.7536148717034,0.76915665650974,0.244856645114876,3.14125294067018,0.00168226674924721,0.00289434125840749
"yjhQ",28.593220559144,1.50862738132856,0.363862818672291,4.14614328233215,3.38122285544071e-05,6.84588656956081e-05
"topAI",134.717440730906,-2.21078528707652,0.197749677932292,-11.1797162462812,5.12535990024372e-29,3.20160265586815e-28
"nanS",66.0810966003464,-0.35087671718351,0.257868422891527,-1.3606812080714,0.173614455727142,0.215918249577398
"nanM",51.2559967199266,0.776597901990287,0.307923908009613,2.52204483571975,0.0116674835943973,0.0178801665231118
"nanC",21.534672931195,0.49922280192196,0.361839167406481,1.37968149081314,0.167684734271309,0.209253798930621
"fimB",126.523031400599,0.474533617315553,0.190715252568342,2.48817863765514,0.0128399220536093,0.0195298980433565
"fimE",68.1749181835524,-0.640882019260823,0.326464918323366,-1.96309613465427,0.0496350046151874,0.0683476002930073
"fimA",1366.69317252726,2.48944670111869,0.229347769442904,10.8544622307235,1.89921406238878e-27,1.12986793300337e-26
"fimI",183.710535112541,2.36722159453633,0.201544073296611,11.7454289566358,7.45432910669139e-32,5.04636048023185e-31
"fimC",88.1713120889761,3.15270632937142,0.262209734381197,12.0236052136343,2.67059756397352e-33,1.87967667210787e-32
"fimD",152.861903567854,2.67477884418695,0.270921754425029,9.87288322365832,5.45729813392596e-23,2.75977625043155e-22
"fimF",33.6278514773587,2.04088053737881,0.338578518886406,6.02779096586316,1.66215833107506e-09,4.56387829466514e-09
"fimG",73.5006277872079,2.91778572873631,0.263339004154946,11.0799603655352,1.56942021265654e-28,9.67164003248093e-28
"fimH",61.9465675402271,0.169837453726878,0.236078465032261,0.719411038629333,0.471887697435018,0.526693740670111
"gntP",58.7914325176709,-0.0721558649543529,0.237087714206623,-0.304342488584073,0.760866978188765,0.793038638434517
"uxuA",494.916881904383,-0.856209714718446,0.157648105693107,-5.4311449601889,5.59936257677367e-08,1.39148716476152e-07
"uxuB",410.960621045003,-0.883178222799812,0.167241718713517,-5.28084875946943,1.28586804176015e-07,3.12485261960898e-07
"uxuR",434.431044006007,-0.930012062785371,0.130854609335387,-7.10721668505925,1.18406462791335e-12,3.80854491494422e-12
"yjiC",13.3801210290569,-0.777836760984275,0.502646655599628,-1.54748221701855,0.121747009323795,0.155493334166566
"ytiC",3.17211507372304,-0.193325720759794,0.899109034584837,-0.21501921716209,0.829752335835368,0.855429217945802
"ytiD",2.14082154126228,1.14831460526755,1.22180755302142,0.939848998664205,0.347295021190349,0.402335243726733
"idlP",67.4577987356519,4.68843192476491,0.494847769592296,9.47449339546927,2.68058252855375e-21,1.28243360830809e-20
"iraD",197.279628095799,2.93272658611661,0.360727295090908,8.13003791514452,4.29156180543948e-16,1.62247009934668e-15
"hypT",422.535031139377,0.608114620265386,0.130208278596865,4.6703222469299,3.00727607650362e-06,6.63895445483551e-06
"iadA",1328.14459281365,0.723045060462592,0.140216638147531,5.15662812926545,2.51436450862145e-07,5.9652402692672e-07
"yjiG",118.946875516516,2.04600798729338,0.294812345741948,6.94003496408619,3.92002909718373e-12,1.22364565288012e-11
"yjiH",60.5788914630791,2.43765265535822,0.283362243065224,8.60260219918263,7.79287076563623e-18,3.22328145964653e-17
"kptA",265.816794115314,-0.637841849310404,0.155983324958808,-4.08916689959549,4.3292527827668e-05,8.68536589301791e-05
"yjiJ",76.8913551752968,-0.816551610617883,0.233070982868029,-3.50344603420768,0.000459279706981116,0.000841273092061044
"yjiK",169.634217849206,-0.439699704603812,0.171305061866363,-2.56676422642331,0.0102652383791271,0.0158372201431551
"ytiA",51.4083520254998,-0.788611465246912,0.240248883217949,-3.28247713239732,0.00102899331254173,0.00182052662988153
"yjiL",112.685854840259,1.04101549904357,0.221502195785525,4.69979764919152,2.60419401259941e-06,5.7769388568438e-06
"yjiM",307.474710400638,2.10480684205255,0.184854673231209,11.3862787738124,4.8944915580918e-30,3.15416413772926e-29
"yjiN",427.406235617163,0.447583050630686,0.128988153072513,3.46995472040809,0.000520546111085814,0.000949383534385772
"mdtM",261.306386825475,0.593842584268501,0.137444743979943,4.32059143967817,1.556115559161e-05,3.25122281592856e-05
"yjiR",206.965058164353,-0.445223358296577,0.186797921444184,-2.38344921000426,0.0171512510173439,0.0255849190888303
"yjiS",6.14157025639234,0.0427260956375978,0.657636851637471,0.0649691323276862,0.948198577146565,0.957078145166116
"yjiT",180.249105906047,-0.295660650487976,0.142677039164299,-2.07223707626502,0.0382433373206391,0.0535738086777659
"mcrC",121.505414424408,1.18721800594531,0.204366048828107,5.80927219933623,6.27450041889782e-09,1.6678398840755e-08
"mcrB",236.841637312543,1.38033588050956,0.159711414264941,8.64268773063242,5.49058341512613e-18,2.29518912798086e-17
"symE",52.7953329426198,-0.0554166688804215,0.233043489589445,-0.237795395949698,0.812039789760492,0.840795389774614
"symR",7.63658591121088,2.16740808118666,1.01586633265416,2.133556366145,0.0328791129885934,0.0465096459336845
"hsdS",708.701311499185,1.94154234618965,0.186582276371021,10.4058240897912,2.33229253724477e-25,1.29894752555568e-24
"hsdM",3151.63124292449,2.28721565510365,0.0849917003567345,26.9110471434688,1.6308417403453e-159,9.24199695533829e-158
"hsdR",1906.01130549829,2.05538915745613,0.117764803609919,17.4533400001613,3.24679736023136e-68,5.12863364631947e-67
"mrr",255.738398686425,0.371495379586032,0.142935411781645,2.59904368662363,0.00934838751806503,0.0145123090050278
"yjiA",625.518971619499,0.384070235192771,0.0971606205283295,3.95294135735564,7.71963612310504e-05,0.00015171555155062
"yjiX",358.635825600563,0.359564946274387,0.124964109114997,2.87734573407394,0.00401035941816899,0.00655319432867865
"btsT",2416.06059045875,3.94077122936809,0.349121365417927,11.2876827937777,1.50964207574715e-29,9.59364449755153e-29
"tsr",43.5444178477111,-0.914027283367175,0.294124086359232,-3.10762472628922,0.00188597384284214,0.00322563727881246
"lgoT",149.15426042059,-1.14732023039124,0.163838332476078,-7.00275822545228,2.50971726468348e-12,7.96991092083485e-12
"lgoR",27.3957173169347,-0.467295239983863,0.421486026912801,-1.10868501005026,0.267566090710567,0.318840407681766
"lgoD",37.9454924695891,0.612795668476484,0.274151962702783,2.23524085851917,0.0254015404197857,0.0369104593411478
"opgB",1116.30010438927,3.48908629235738,0.157057912369856,22.2152850481097,2.44425953898662e-109,7.14685887543055e-108
"yjjA",494.136968935804,1.19893180837129,0.112666223957271,10.6414483974007,1.91134781707713e-26,1.10364274689842e-25
"dnaC",683.62404995481,0.394595985082354,0.0950771293678379,4.15027239154147,3.3207984436002e-05,6.72602396627498e-05
"dnaT",871.987543223028,0.115345879310842,0.126252381610397,0.913613492589694,0.360919974102661,0.415840934320337
"yjjB",135.165428371427,-2.56737119967571,0.213400210505485,-12.0307810081083,2.44833679548859e-33,1.72766461679086e-32
"yjjP",551.009394624483,-2.85986208707462,0.16602500665795,-17.2254899707163,1.70973755688867e-66,2.59625064923121e-65
"yjjQ",115.872476691597,-3.45616278986126,0.260615974767962,-13.2615155035621,3.86995133429697e-40,3.32912714939443e-39
"bglJ",3853.89216299437,-5.37459483632717,0.164515288856035,-32.669272708328,4.26764018002664e-234,5.45563210921079e-232
"fhuF",11369.8435359556,-5.48742674266746,0.144535913539608,-37.9658356755998,0,0
"yjjZ",633.940692986267,-4.56281860471366,0.166959837580602,-27.3288395031583,1.92736269722005e-164,1.1152329206967e-162
"leuV",74.4767290693617,-0.703349182017308,0.239922491422617,-2.93156834878968,0.00337255144560204,0.00558737652093865
"leuP",91.2065839045858,-0.378083720941567,0.187304949791066,-2.01854634041071,0.0435343930505292,0.0604772703054736
"leuQ",204.245369667502,-0.0480504227752077,0.154652472616797,-0.310699350370354,0.756029191160345,0.788295232133615
"rsmC",2157.33349531316,-0.196742941453026,0.0891290550177411,-2.20739400203294,0.0272865450540478,0.0394306356893009
"holD",905.248093982567,1.12507633963169,0.110444715539828,10.1867828997755,2.27157187737862e-24,1.20529252991798e-23
"rimI",638.33583453153,1.42457505817187,0.119949614770756,11.8764454633262,1.56898344531263e-32,1.08350527624165e-31
"yjjG",1440.92793506204,1.45038290439188,0.10086775407294,14.3790542153151,7.00452183364188e-47,7.09094963527245e-46
"prfC",6821.66916952273,2.16661230362523,0.0694322198157939,31.2047102825364,9.19677826749798e-214,9.36197965489563e-212
"osmY",577.405282165434,1.42172846262581,0.22371405263487,6.35511469163831,2.08271167996279e-10,6.01295488695141e-10
"ytjA",159.485927590485,0.18461284633851,0.27133667025796,0.680382958053544,0.496262008875678,0.548552636796622
"yjjU",583.525657026206,-0.113241428082386,0.176692399270158,-0.640895865074779,0.52159034254007,0.57240609162363
"yjjV",309.557458794412,-0.246388222454021,0.179811697687101,-1.37025691667053,0.170606716805766,0.212369819357177
